ContentNormalizedHash,PostId,PostTypeId,ParentId,RootDomain,CompleteDomain,Url
2585552140256729350,43063412,2,43039951,github.com,github.com,https://github.com/hasyapanchasara/PushKit_SilentPushNotification/tree/master/Objective%20C%20Demo/PushKitDemoObjectiveC
2585552140256729350,43063412,2,43039951,github.com,github.com,https://github.com/hasyapanchasara/PushKit_SilentPushNotification
2585552140256729350,41736069,2,41362363,github.com,github.com,https://github.com/hasyapanchasara/PushKit_SilentPushNotification
2585552140256729350,41736069,2,41362363,github.com,github.com,https://github.com/hasyapanchasara/PushKit_SilentPushNotification
2585552140256729350,43063412,2,43039951,github.com,github.com,https://github.com/hasyapanchasara/PushKit_SilentPushNotification
2585552140256729350,40757422,2,40720524,github.com,github.com,https://github.com/hasyapanchasara/PushKit_SilentPushNotification
4693286438772526599,16182259,1,16182259,github.com,github.com,https://github.com/zeromq/cppzmq?
-5000724854272072693,41218081,2,41217950,github.com,github.com,https://github.com/LindaLawton/Google-APIs-PHP-Samples/blob/master/Samples/Drive%20API/v3/ServiceAccount.php
-5000724854272072693,49024290,2,49018799,github.com,github.com,https://github.com/LindaLawton/Google-APIs-PHP-Samples/blob/master/Samples/Calendar%20API/v3/ServiceAccount.php
-5000724854272072693,48922073,2,48920857,github.com,github.com,https://github.com/LindaLawton/Google-APIs-PHP-Samples/tree/master/Samples/Google%20Analytics%20Reporting%20API/v4
-5000724854272072693,48922073,2,48920857,github.com,github.com,https://github.com/LindaLawton/Google-APIs-PHP-Samples/blob/master/Samples/Google%20Analytics%20Reporting%20API/v4/ServiceAccount.php
-5000724854272072693,52057133,2,52056498,github.com,github.com,https://github.com/LindaLawton/Google-APIs-PHP-Samples/blob/master/Samples/Drive%20API/v3/ServiceAccount.php
-5000724854272072693,46768016,2,46767762,github.com,github.com,https://github.com/LindaLawton/Google-APIs-PHP-Samples/blob/master/Samples/Calendar%20API/v3/ServiceAccount.php
-5000724854272072693,41218081,2,41217950,github.com,github.com,https://github.com/LindaLawton/Google-APIs-PHP-Samples/tree/master/Samples/Drive%20API/v3
-1167812417924453365,35920892,1,35920892,github.com,github.com,https://github.com/rails/rails/issues/8143
-578843818385910515,33448504,2,32398500,github.com,github.com,https://github.com/chrisbanes/cheesesquare
-578843818385910515,30846087,1,30846087,github.com,github.com,https://github.com/chrisbanes/cheesesquare
-578843818385910515,31997439,1,31997439,github.com,github.com,https://github.com/chrisbanes/cheesesquare
7578684628097229581,20211143,2,20210522,github.com,github.com,https://github.com/felixge/node-mysql#server-disconnects
7578684628097229581,19362434,2,19357539,github.com,github.com,https://github.com/felixge/node-mysql
-4387817131698424304,17896591,2,17896379,github.com,github.com,https://github.com/h5bp/html5-boilerplate/blob/master/index.html
3864838319821062167,30419743,2,30417400,github.com,github.com,https://github.com/martinpaljak/GlobalPlatformPro
3864838319821062167,30419743,2,30417400,github.com,github.com,https://github.com/OpenSC/OpenSC/wiki
4224646969551491353,37474350,2,37335366,github.com,github.com,https://github.com/miguelhincapie/CustomBottomSheetBehavior/blob/master/app/src/main/java/co/com/parsoniisolutions/custombottomsheetbehavior/ScrollAwareFABBehavior.java
4224646969551491353,37427817,2,36963798,github.com,github.com,https://github.com/miguelhincapie/CustomBottomSheetBehavior
4224646969551491353,37474350,2,37335366,github.com,github.com,https://github.com/miguelhincapie/CustomBottomSheetBehavior/blob/master/app/src/main/java/co/com/parsoniisolutions/custombottomsheetbehavior/FirstAppBarLayoutBehavior.java
4224646969551491353,37443773,2,37377725,github.com,github.com,https://github.com/miguelhincapie/CustomBottomSheetBehavior
4224646969551491353,37449291,2,34398561,github.com,github.com,https://github.com/miguelhincapie/CustomBottomSheetBehavior
4224646969551491353,37474312,2,34310530,github.com,github.com,https://github.com/miguelhincapie/CustomBottomSheetBehavior
4224646969551491353,37474350,2,37335366,github.com,github.com,https://github.com/miguelhincapie/CustomBottomSheetBehavior
4224646969551491353,37474350,2,37335366,github.com,github.com,https://github.com/miguelhincapie/CustomBottomSheetBehavior/blob/master/app/src/main/java/co/com/parsoniisolutions/custombottomsheetbehavior/SecondAppBarLayoutBehavior.java
4224646969551491353,37474350,2,37335366,github.com,github.com,https://github.com/miguelhincapie/CustomBottomSheetBehavior/blob/master/app/src/main/java/co/com/parsoniisolutions/custombottomsheetbehavior/lib/BackdropBottomSheetBehavior.java
2344928816584545563,37324501,2,37319278,github.com,github.com,https://github.com/luizgrp/SectionedRecyclerViewAdapter
2344928816584545563,37264142,2,30347402,github.com,github.com,https://github.com/luizgrp/SectionedRecyclerViewAdapter
2344928816584545563,38246097,2,37880158,github.com,github.com,https://github.com/luizgrp/SectionedRecyclerViewAdapter
2344928816584545563,36846203,2,35909943,github.com,github.com,https://github.com/luizgrp/SectionedRecyclerViewAdapter
2344928816584545563,36846588,2,35870678,github.com,github.com,https://github.com/luizgrp/SectionedRecyclerViewAdapter
2344928816584545563,36846994,2,36322058,github.com,github.com,https://github.com/luizgrp/SectionedRecyclerViewAdapter
2344928816584545563,38513727,2,38511756,github.com,github.com,https://github.com/luizgrp/SectionedRecyclerViewAdapter
2344928816584545563,39249472,2,39228288,github.com,github.com,https://github.com/luizgrp/SectionedRecyclerViewAdapter
2344928816584545563,36288606,2,26448717,github.com,github.com,https://github.com/luizgrp/SectionedRecyclerViewAdapter
2344928816584545563,40008993,2,39924460,github.com,github.com,https://github.com/luizgrp/SectionedRecyclerViewAdapter
2344928816584545563,36846588,2,35870678,github.com,github.com,https://github.com/luizgrp/SectionedRecyclerViewAdapter/blob/master/app/src/main/java/io/github/luizgrp/sectionedrecyclerviewadapter/demo/Example1Fragment.java#L91-L95
2344928816584545563,36408679,2,36205875,github.com,github.com,https://github.com/luizgrp/SectionedRecyclerViewAdapter
-3403612589528070626,4982841,2,4982821,github.com,github.com,https://github.com/PHPMailer/PHPMailer
-8295062948747500768,16890937,2,11285961,github.com,github.com,https://github.com/duggu-hcd/TransparentColorCode
3584122120388913186,31377532,2,31365390,github.com,github.com,https://github.com/LindaLawton/Google-Dotnet-Samples/tree/master/Google-Drive
3584122120388913186,31243797,2,31243296,github.com,github.com,https://github.com/LindaLawton/Google-Dotnet-Samples/tree/master/Google-Drive
-2193151277330483166,22392550,1,22392550,github.com,github.com,https://github.com/apascual/APSegmentedControlExample
-3973337732749738974,14469041,2,14468659,github.com,github.com,https://github.com/jquery/jquery-mobile/blob/master/tools/page-change-time.js
6192563515783359784,29911707,1,29911707,github.com,github.com,https://github.com/PerfectlyNormal/tinymce-rails-imageupload/issues/53
1487743900675740969,43911708,2,29930271,github.com,github.com,https://github.com/google/google-api-dotnet-client
1487743900675740969,43911708,2,29930271,github.com,github.com,https://github.com/LindaLawton/Google-Dotnet-Samples/tree/Genreated-samples1.0/YouTube%20Data%20API/v3
47566609356996905,32421235,2,13560356,github.com,github.com,https://github.com/nitiwari-dev/android-percent-layout-sample
47566609356996905,32421386,2,11698012,github.com,github.com,https://github.com/nitiwari-dev/android-percent-layout-sample
47566609356996905,32413728,2,28342786,github.com,github.com,https://github.com/nitiwari-dev/android-percent-layout-sample
47566609356996905,32421434,2,9430764,github.com,github.com,https://github.com/nitiwari-dev/android-percent-layout-sample
-2248520677388179669,41307058,1,41307058,github.com,github.com,https://github.com/aspnet/JavaScriptServices/tree/dev/templates/Angular2Spa
-2248520677388179669,43137819,1,43137819,github.com,github.com,https://github.com/MarkPieszak/aspnetcore-angular2-universal
-2248520677388179669,43137819,1,43137819,github.com,github.com,https://github.com/ariutta/svg-pan-zoom/issues/207
-4900844451686319316,39102329,2,38997327,github.com,github.com,https://github.com/rauchg/chat-example
3470692816047781677,40757422,2,40720524,github.com,github.com,https://github.com/hasyapanchasara/PushKit_SilentPushNotification
7537228934732387888,28565366,2,28564085,github.com,github.com,https://github.com/codepath/android_guides/wiki/ViewPager-with-FragmentPagerAdapter
4057254715059966512,25434660,2,25434223,github.com,github.com,https://github.com/khmarbaise/iterator-maven-plugin/
4057254715059966512,25434660,2,25434223,github.com,github.com,https://github.com/khmarbaise/iterator-maven-plugin/tree/master/src/it/mavenAssemblyPluginWithPropertiesTest
8719130005761971761,51606374,1,51606374,github.com,github.com,https://github.com/otsuka-kohei/simple-mio/tree/issue%2365
828219184346715700,28633606,2,28633207,github.com,github.com,https://github.com/jbj88817/GoogleMapExample-android/blob/master/app/src/main/java/com/bjiang/map_ex/MainActivity.java
828219184346715700,28596366,2,28595909,github.com,github.com,https://github.com/jbj88817/GoogleMapExample-android/blob/master/app/src/main/java/com/bjiang/map_ex/MainActivity.java
828219184346715700,28905279,2,28903194,github.com,github.com,https://github.com/jbj88817/GoogleMapExample-android
828219184346715700,28596276,2,28596101,github.com,github.com,https://github.com/jbj88817/GoogleMapExample-android/blob/master/app/src/main/java/com/bjiang/map_ex/MainActivity.java
828219184346715700,30083830,2,30069529,github.com,github.com,https://github.com/jbj88817/GoogleMapExample-android
828219184346715700,29350681,2,29328193,github.com,github.com,https://github.com/jbj88817/GoogleMapExample-android
-1920445206248886987,37642324,1,37642324,github.com,github.com,https://github.com/paypal/ipn-code-samples/blob/master/paypal_ipn.php
-1920445206248886987,29925436,2,29925283,github.com,github.com,https://github.com/paypal/ipn-code-samples
-1920445206248886987,37505969,1,37505969,github.com,github.com,https://github.com/paypal/ipn-code-samples/blob/master/paypal_ipn.php
-1920445206248886987,38950852,2,34961916,github.com,github.com,https://github.com/paypal/ipn-code-samples/blob/master/paypal_ipn.php
-3490805689374761415,14853097,2,13804287,github.com,github.com,https://github.com/rameshkec85/BottomTabsFragmentTabHost
-3490805689374761415,18527355,2,18527071,github.com,github.com,https://github.com/rameshkec85/BottomTabsFragmentTabHost
-1344748958488021703,26863068,1,26863068,github.com,github.com,https://github.com/ankushsachdeva/emojicon
4269273402957973562,37068965,2,37068197,github.com,github.com,https://github.com/PHPMailer/PHPMailer
4269273402957973562,35099941,2,35099096,github.com,github.com,https://github.com/PHPMailer/PHPMailer
4269273402957973562,33358334,2,33358048,github.com,github.com,https://github.com/PHPMailer/PHPMailer#a-simple-example
4269273402957973562,38325490,2,38322203,github.com,github.com,https://github.com/PHPMailer/PHPMailer
4269273402957973562,33115044,2,33114917,github.com,github.com,https://github.com/PHPMailer/PHPMailer
4269273402957973562,36570022,2,36569442,github.com,github.com,https://github.com/PHPMailer/PHPMailer
4269273402957973562,32835619,2,19311651,github.com,github.com,https://github.com/PHPMailer/PHPMailer
4269273402957973562,36820547,2,36820499,github.com,github.com,https://github.com/PHPMailer/PHPMailer
-2913057195498192580,6779248,2,5748380,github.com,github.com,https://github.com/blueimp/jQuery-File-Upload
7841999063986636860,40517847,1,40517847,github.com,github.com,https://github.com/google/recaptcha/blob/master/examples/example-captcha.php
7841999063986636860,40517847,1,40517847,github.com,github.com,https://github.com/google/recaptcha
-6714517673976532930,19922912,2,19922820,github.com,github.com,https://github.com/Synchro/PHPMailer
-790001823392833728,35694097,1,35694097,github.com,github.com,https://github.com/google/google-api-nodejs-client
-7062081005185602493,23931593,1,23931593,github.com,github.com,https://github.com/maurycyw/StaggeredGridView
-7993532256955465403,35737155,1,35737155,github.com,github.com,https://github.com/nodoid/YoutubeBindings/tree/master/GoogleYoutube
-7993532256955465403,35737155,1,35737155,github.com,github.com,https://github.com/afalz/YTHelper
-6116276045183105976,29540456,1,29540456,github.com,github.com,https://github.com/codepath/android_guides/wiki/Sliding-Tabs-with-PagerSlidingTabStrip
-6116276045183105976,29540456,1,29540456,github.com,github.com,https://github.com/codepath/android_guides/wiki/Google-Play-Style-Tabs-using-SlidingTabLayout
-7482135589399341495,33209195,2,33208911,github.com,github.com,https://github.com/iPaulPro/aFileChooser/blob/master/aFileChooser/src/com/ipaulpro/afilechooser/utils/FileUtils.java
-7482135589399341495,20559418,2,19834842,github.com,github.com,https://github.com/iPaulPro/aFileChooser/blob/master/aFileChooser/src/com/ipaulpro/afilechooser/utils/FileUtils.java
-7482135589399341495,37255250,2,6935497,github.com,github.com,https://github.com/iPaulPro/aFileChooser/blob/master/aFileChooser/src/com/ipaulpro/afilechooser/utils/FileUtils.java
-7482135589399341495,32098792,2,32098538,github.com,github.com,https://github.com/iPaulPro/aFileChooser/blob/master/aFileChooser/src/com/ipaulpro/afilechooser/utils/FileUtils.java
-7606616859300897205,32421209,2,29499257,github.com,github.com,https://github.com/nitiwari-dev/android-percent-layout-sample
-7606616859300897205,32421386,2,11698012,github.com,github.com,https://github.com/nitiwari-dev/android-percent-layout-sample
-7606616859300897205,32421434,2,9430764,github.com,github.com,https://github.com/nitiwari-dev/android-percent-layout-sample
-7606616859300897205,32421148,2,11241426,github.com,github.com,https://github.com/nitiwari-dev/android-percent-layout-sample
-7606616859300897205,33560498,2,3989173,github.com,github.com,https://github.com/nitiwari-dev/android-percent-layout-sample
-7606616859300897205,32421235,2,13560356,github.com,github.com,https://github.com/nitiwari-dev/android-percent-layout-sample
-7606616859300897205,32421078,2,19717877,github.com,github.com,https://github.com/nitiwari-dev/android-percent-layout-sample
3769577677456633421,49394642,1,49394642,github.com,github.com,https://github.com/vuejs-templates/webpack-simple
-1106593389650927535,26155809,2,26155590,github.com,github.com,https://github.com/lukaszlenart/launch4j-maven-plugin
-1106593389650927535,26255334,2,26254232,github.com,github.com,https://github.com/lukaszlenart/launch4j-maven-plugin
-1106593389650927535,30298887,2,30298273,github.com,github.com,https://github.com/lukaszlenart/launch4j-maven-plugin
-7454146080824061102,34232054,2,17065754,github.com,github.com,https://github.com/zachpainter77/DatatablesForEach-Custom-Knockout-Binding
6776204375154982743,34929980,2,30661644,github.com,github.com,https://github.com/zhukov/webogram
6776204375154982743,43310176,2,43260148,github.com,github.com,https://github.com/zhukov/webogram
2035905455245068887,52041986,2,46997630,github.com,github.com,https://github.com/Azure-Samples/laravel-tasks/blob/master/public/web.config
-4211794422638074276,33353831,2,33353692,github.com,github.com,https://github.com/commonsguy/cw-omnibus/tree/master/Camera/Content
-4211794422638074276,25227738,2,25226615,github.com,github.com,https://github.com/commonsguy/cw-omnibus/tree/master/Camera/Content
-4211794422638074276,31679200,2,31678146,github.com,github.com,https://github.com/commonsguy/cw-omnibus/tree/master/Camera/Content
-4211794422638074276,35256594,2,35256465,github.com,github.com,https://github.com/commonsguy/cw-omnibus/tree/master/Camera/Content
-4211794422638074276,21238037,2,21237540,github.com,github.com,https://github.com/commonsguy/cw-omnibus/tree/master/Camera/Content
-4211794422638074276,32121829,2,32121729,github.com,github.com,https://github.com/commonsguy/cw-omnibus/tree/master/Camera/Content
-4211794422638074276,21863043,2,21862815,github.com,github.com,https://github.com/commonsguy/cw-omnibus/tree/master/Camera/Content
-2193254291533208228,44107441,1,44107441,github.com,github.com,https://github.com/designcourse/angular-seo
5285642758916732510,47890072,1,47890072,github.com,github.com,https://github.com/d3/d3-scale/blob/master/README.md#scaleTime
2039709304200908128,51310070,1,51310070,github.com,github.com,https://github.com/angular/zone.js/issues/404
-5634320452260364192,50664321,1,50664321,github.com,github.com,https://github.com/python/cpython/blob/master/Lib/this.py
-5634320452260364192,40081393,2,40081343,github.com,github.com,https://github.com/python/cpython/blob/master/Lib/this.py
-3805473677603963296,19830679,2,1706892,github.com,github.com,https://github.com/npocmaka/batch.scripts/blob/master/hybrids/jscript/tooltipInfo.bat
-3805473677603963296,28151178,2,18855048,github.com,github.com,https://github.com/npocmaka/batch.scripts/blob/master/hybrids/jscript/tooltipInfo.bat
-3805473677603963296,19830679,2,1706892,github.com,github.com,https://github.com/npocmaka/batch.scripts/blob/master/hybrids/makecab/fileinf.bat
-3805473677603963296,28151178,2,18855048,github.com,github.com,https://github.com/npocmaka/batch.scripts/blob/master/hybrids/jscript/imgInfo.bat
-3805473677603963296,28151300,2,6522530,github.com,github.com,https://github.com/npocmaka/batch.scripts/blob/master/hybrids/jscript/tooltipInfo.bat
