MetricType;Metric;Threshold;Runtime;InformednessText;MarkednessText;MatthewsCorrelationText;FScoreText;InformednessCode;MarkednessCode;MatthewsCorrelationCode;FScoreCode;PostCount;PostVersionCount;PostBlockVersionCount;PossibleConnections;TextBlockVersionCount;PossibleConnectionsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailuresText;PrecisionText;RecallText;InversePrecisionText;InverseRecallText;FailureRateText;CodeBlockVersionCount;PossibleConnectionsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailuresCode;PrecisionCode;RecallCode;InversePrecisionCode;InverseRecallCode;FailureRateCode
FINGERPRINT;winnowingTwoGramLongestCommonSubsequenceNormalized;0.4;109510751000;0.9529666000495554;0.9770699552624793;0.9649430207411503;0.9728203318037416;0.9763765684859762;0.9831379694032871;0.9797514362909869;0.9846886696155155;700;3005;14280;42604;8066;24586;5512;18766;53;255;4;0.9904761904761905;0.955782902722386;0.9865937647862888;0.9971836973271694;1.6269421622061337E-4;6214;18018;4341;13542;45;90;0;0.9897400820793434;0.97968855788761;0.9933978873239436;0.9966880105983661;0.0
SET;fiveGramOverlapNormalized;0.8;25277568577;0.9497923198954072;0.9659936875212334;0.9578587502732914;0.9675324675324676;0.9637432212349621;0.9783284639365402;0.9710084578725633;0.9779806046776953;700;3005;14280;42604;8066;24586;5513;18703;116;254;910;0.9793924320483212;0.9559563031038668;0.9866012554729123;0.9938360167915404;0.03701293419018954;6214;18018;4286;13539;48;145;21;0.9889247808029534;0.9672760099300384;0.9894036831335866;0.9964672113049238;0.0011655011655011655
FINGERPRINT;winnowingFourGramDice;0.6;12625771440;0.9463242477670035;0.974857427376465;0.9604848888150762;0.969278441788402;0.9750911887129354;0.9835186982335262;0.9792958779561609;0.9843288666818079;700;3005;14280;42604;8066;24586;5474;18765;54;293;568;0.9902315484804631;0.949193688226114;0.9846258788960017;0.9971305595408895;0.023102578703327097;6214;18018;4334;13546;41;97;0;0.9906285714285714;0.9781087790566464;0.9928901268049549;0.9969824096562891;0.0
PROFILE;cosineFiveGramNormalizedTermFrequency;0.0;40772134204;0.9762303542108444;0.9644916030233315;0.9703432275503612;0.9773117909934685;0.978029598267371;0.9747760055074961;0.9764014466740455;0.9822152183701036;700;3005;14280;42604;8066;24586;5686;18636;183;81;910;0.9688192196285568;0.985954569100052;0.9956723833947748;0.9902757851107923;0.03701293419018954;6214;18018;4363;13497;90;68;21;0.9797889063552662;0.9846535770706387;0.99498709915223;0.9933760211967322;0.0011655011655011655
FINGERPRINT;winnowingTwoGramOptimalAlignmentNormalized;0.4;120100220364;0.9517388103565481;0.97717864785242;0.9643748461116572;0.9723522657009098;0.9729128449727349;0.98239010989011;0.9776399933954546;0.9830662575292648;700;3005;14280;42604;8066;24586;5504;18769;50;263;4;0.9909974792942023;0.9543956996705393;0.9861811685582177;0.9973431106860088;1.6269421622061337E-4;6214;18018;4325;13544;43;106;0;0.9901556776556777;0.9760776348454073;0.9922344322344322;0.9968352101273276;0.0
SET;threeShingleJaccard;0.7;15399346467;0.8311499895055867;0.9490394428776581;0.8881408238495477;0.9073023079833521;0.882507568392843;0.9612142973329558;0.9210205710209418;0.9370210727969349;700;3005;14280;42604;8066;24586;4796;18810;9;971;4824;0.9981269510926118;0.831628229582105;0.9509124917850462;0.9995217599234816;0.1962092247620597;6214;18018;3913;13579;8;518;1786;0.9979597041571028;0.8830963665086888;0.963254593175853;0.999411201884154;0.09912309912309912
FINGERPRINT;winnowingThreeGramOptimalAlignmentNormalized;0.1;78013069533;0.9777880828410992;0.976263299609526;0.9770253937709726;0.9824196761063481;0.9815916873426196;0.9818904101126644;0.9817410373657746;0.9862302483069977;700;3005;14280;42604;8066;24586;5672;18711;108;95;355;0.9813148788927336;0.9835269637593202;0.9949484207167925;0.994261119081779;0.014439111689579436;6214;18018;4369;13527;60;62;0;0.9864529239105893;0.9860076732114647;0.9954374862020752;0.9955840141311548;0.0
PROFILE;cosineTwoShingleNormalizedBool;0.9;30989483713;0.8241328624147906;0.9480699420650212;0.8839318950708083;0.903372921615202;0.9017641968190251;0.9673523060849596;0.9339826954166417;0.9478425794215268;700;3005;14280;42604;8066;24586;4754;18815;4;1013;2354;0.9991593106347205;0.8243454135599099;0.9489106314303006;0.9997874488548807;0.09574554624583097;6214;18018;3998;13580;7;433;65;0.9982521847690387;0.9022793951703905;0.9691001213159209;0.9994848016486347;0.0036075036075036075
PROFILE;cosineThreeGramNormalizedTermFrequency;0.4;36353747471;0.973385948495157;0.9751470759167682;0.9742661142693624;0.9802934282489799;0.9797223928504282;0.9798714308402514;0.9797969090115481;0.9847646992438777;700;3005;14280;42604;8066;24586;5646;18713;106;121;355;0.9815716272600834;0.9790185538408185;0.9935754486566847;0.9943673946543387;0.014439111689579436;6214;18018;4363;13520;67;68;0;0.9848758465011287;0.9846535770706387;0.9949955843391227;0.9950688157797895;0.0
PROFILE;manhattanTokenNormalized;0.6;14801550978;0.945202733646556;0.9753320143132647;0.9601491999381657;0.9689771317142349;0.9678546924384439;0.9829672182262283;0.9753816866608779;0.9812828121433463;700;3005;14280;42604;8066;24586;5466;18770;49;301;0;0.9911151405258386;0.9478064851742674;0.984216873787426;0.9973962484722887;0.0;6214;18018;4299;13555;32;132;0;0.9926114061417687;0.970209884901828;0.9903558120844597;0.9976448075366159;0.0
SET;twoGramDiceNormalized;0.0;21720792871;0.9702004916226534;0.9630538023967592;0.9666205421696776;0.9744739565367369;0.9762290201429649;0.9735691212770452;0.9748981635564492;0.9810810810810812;700;3005;14280;42604;8066;24586;5650;18640;179;117;4;0.969291473666152;0.9797121553667418;0.9937623287306072;0.9904883362559116;1.6269421622061337E-4;6214;18018;4356;13494;93;75;0;0.9790964261631827;0.983073798239675;0.9944726951138625;0.9931552219032899;0.0
FINGERPRINT;winnowingThreeGramLongestCommonSubsequence;0.6;75695351214;0.9140521691803549;0.9699779982205836;0.9415999645978874;0.953662722427965;0.9584447358204473;0.9807219523895185;0.9695193616278559;0.976706827309237;700;3005;14280;42604;8066;24586;5279;18794;25;488;280;0.9952865761689291;0.9153806138373505;0.9746914220516544;0.9986715553430044;0.011388595135442934;6214;18018;4256;13559;28;175;0;0.9934640522875817;0.9605055292259084;0.9872579001019368;0.9979392065945389;0.0
FINGERPRINT;winnowingThreeGramLongestCommonSubsequenceNormalized;0.4;59742100988;0.9496188550151397;0.9758734959532411;0.9626566739324766;0.9710093689234577;0.9717941983154375;0.9808026472364597;0.9762880324355174;0.9820495341967734;700;3005;14280;42604;8066;24586;5493;18765;54;274;355;0.9902650081124933;0.9524882954742501;0.985608487840748;0.9971305595408895;0.014439111689579436;6214;18018;4322;13538;49;109;0;0.9887897506291466;0.9754005867749943;0.992012896607313;0.996393611540443;0.0
SET;fiveGramJaccard;1.0;23744266295;0.6610022542049592;0.9058919803600656;0.773819514540825;0.7959077147927759;0.8002708192281651;0.9388474295190714;0.8667942094589028;0.8890560361037985;700;3005;14280;42604;8066;24586;3812;18819;0;1955;825;1.0;0.6610022542049593;0.9058919803600655;1.0;0.033555682095501506;6214;18018;3546;13587;0;885;0;1.0;0.8002708192281652;0.9388474295190713;1.0;0.0
PROFILE;manhattanTwoShingleNormalized;0.8;30682459202;0.8858801955488964;0.9625850331622514;0.9234365259237995;0.9383599339570722;0.9367596639804496;0.9763035771240114;0.9563272509186382;0.966174590259212;700;3005;14280;42604;8066;24586;5115;18799;20;652;2354;0.9961051606621227;0.8869429512744929;0.9664798725001286;0.9989372442744036;0.09574554624583097;6214;18018;4156;13571;16;275;65;0.9961649089165868;0.9379372602121417;0.9801386682074246;0.9988224037683079;0.0036075036075036075
SET;fiveGramOverlapNormalizedPadding;0.6;25838158100;0.9697725145293421;0.9730561670327487;0.9714129533219291;0.978098383452112;0.9783487631228205;0.981791605937238;0.9800686727536312;0.9849530489874421;700;3005;14280;42604;8066;24586;5627;18707;112;140;910;0.9804844049485973;0.9757239465926825;0.9925717620841513;0.9940485679366597;0.03701293419018954;6214;18018;4353;13532;55;78;21;0.9875226860254084;0.982396750169262;0.9942689199118295;0.9959520129535585;0.0011655011655011655
SET;threeShingleOverlap;0.4;14957186591;0.9564178748510321;0.9707945454976525;0.9635793979334751;0.9719593410445145;0.9589843511552896;0.9792322943939971;0.969055440348865;0.9763978001833181;700;3005;14280;42604;8066;24586;5546;18720;99;221;4824;0.9824623560673162;0.9616785156927345;0.9883321894303363;0.9947393591582975;0.1962092247620597;6214;18018;4261;13551;36;170;1786;0.9916220619036538;0.9616339426765967;0.9876102324903433;0.9973504084786928;0.09912309912309912
SET;threeShingleJaccard;0.4;15488547031;0.918496264594221;0.9694094038303187;0.9436095147255874;0.9554495544955449;0.9336147565086086;0.9733519943144273;0.9532763424993995;0.9638414137890943;700;3005;14280;42604;8066;24586;5308;18783;36;459;4824;0.9932634730538922;0.9204092249002948;0.9761459307764265;0.9980870396939263;0.1962092247620597;6214;18018;4145;13562;25;286;1786;0.9940047961630696;0.9354547506206274;0.9793471981513576;0.9981600058879811;0.09912309912309912
SET;twoGramDice;0.8;16775379017;0.9265929447375407;0.9716729410371503;0.9488652653340198;0.9597634196612599;0.9669519616778932;0.9826710429407817;0.9747798175258093;0.9808175382507421;700;3005;14280;42604;8066;24586;5355;18782;37;412;0;0.9931379821958457;0.9285590428298942;0.9785349588413046;0.9980339019076465;0.0;6214;18018;4295;13555;32;136;0;0.9926045759186504;0.9693071541412773;0.9900664670221313;0.9976448075366159;0.0
FINGERPRINT;winnowingThreeGramOptimalAlignmentNormalized;0.7;77971954804;0.8775290031925334;0.9612564703198259;0.9184391282018259;0.9339848792181449;0.9437558273747173;0.9785312337007612;0.9609862403142226;0.9698864952513319;700;3005;14280;42604;8066;24586;5065;18805;14;702;355;0.9972435518802913;0.8782729322004509;0.9640129184395345;0.9992560709920825;0.014439111689579436;6214;18018;4187;13571;16;244;0;0.9961931953366643;0.9449334236064094;0.9823380383640969;0.9988224037683079;0.0
FINGERPRINT;winnowingTwoGramJaccardNormalized;0.3;19114976948;0.9722224733067852;0.9769364322979388;0.9745766026702104;0.9805115712545676;0.9813660046524819;0.9818141029092411;0.9815900282111175;0.9861158144260075;700;3005;14280;42604;8066;24586;5635;18727;92;132;4;0.9839357429718876;0.9771111496445292;0.9930006893260512;0.9951113236622562;1.6269421622061337E-4;6214;18018;4368;13527;60;63;0;0.986449864498645;0.985781990521327;0.9953642384105961;0.9955840141311548;0.0
PROFILE;manhattanTokenNormalized;0.2;14466447475;0.9757492393312535;0.974227635514985;0.9749881405890187;0.9808608296527236;0.9815229709748341;0.9810755031390905;0.9812992115515585;0.9858996051889454;700;3005;14280;42604;8066;24586;5663;18702;117;104;0;0.979757785467128;0.9819663603259927;0.994469850047857;0.9937828790052606;0.0;6214;18018;4370;13523;64;61;0;0.9855660802886784;0.9862333559016023;0.9955094228504122;0.9952896150732318;0.0
FINGERPRINT;winnowingThreeGramDiceNormalized;0.0;18402603046;0.9742026874193539;0.9639554687112519;0.9690655334759795;0.9763400154865353;0.9751152568823627;0.9714318865919851;0.9732718292634704;0.9798582198717227;700;3005;14280;42604;8066;24586;5674;18637;182;93;355;0.9689207650273224;0.9838737645222819;0.9950347036839295;0.9903289228970721;0.014439111689579436;6214;18018;4354;13485;102;77;0;0.9771095152603232;0.9826224328593997;0.994322371331662;0.9924928240229631;0.0
PROFILE;manhattanTwoShingleNormalized;0.1;30662564997;0.9775363809323414;0.9749611988909739;0.9762479407985143;0.981827622014538;0.9838533976406914;0.9820634855499308;0.9829580341790587;0.9871534820824882;700;3005;14280;42604;8066;24586;5673;18703;116;94;2354;0.9799619968906547;0.9837003641408011;0.9949992020003192;0.9938360167915404;0.09574554624583097;6214;18018;4380;13524;63;51;65;0.9858203916272789;0.988490182802979;0.996243093922652;0.9953632148377125;0.0036075036075036075
SET;tokenJaccard;0.8;6498511143;0.8337370082051581;0.9503474760409156;0.8901347434122971;0.9090050080317491;0.898899038215021;0.9673895259014504;0.9325156912417607;0.9465431218816821;700;3005;14280;42604;8066;24586;4810;18813;6;957;0;0.9987541528239202;0.8340558349228369;0.9515933232169954;0.9996811732823211;0.0;6214;18018;3984;13584;3;447;0;0.999247554552295;0.8991198375084631;0.9681419713491555;0.9997792007065578;0.0
SET;twoShingleJaccard;0.2;14260468910;0.9563087889741868;0.9724998566372458;0.9643703438919795;0.9725366324471352;0.9688407897568663;0.9822653610591043;0.9755299832190274;0.9814202667274592;700;3005;14280;42604;8066;24586;5542;18731;88;225;2813;0.9843694493783304;0.9609849141668112;0.9881304072589154;0.9953238748073755;0.11441470755714635;6214;18018;4305;13550;37;126;1019;0.9914785812989406;0.9715639810426541;0.9907867797601638;0.9972768087142121;0.05655455655455655
FINGERPRINT;winnowingFourGramOptimalAlignment;0.8;86707914595;0.8397528837707076;0.9518359014129472;0.8940396764618521;0.9125153027592051;0.9159086065332174;0.9715087160278304;0.943299101203815;0.9555294117647058;700;3005;14280;42604;8066;24586;4845;18812;7;922;568;0.9985572959604286;0.8401248482746662;0.9532786054525185;0.9996280354960413;0.023102578703327097;6214;18018;4061;13579;8;370;0;0.9980339149668224;0.9164974046490634;0.9734748010610079;0.999411201884154;0.0
PROFILE;cosineFiveGramNormalizedNormalizedTermFrequency;0.7;41054493176;0.9288471496967916;0.9723526514371275;0.9503509818943178;0.9609738632295022;0.9659805145495572;0.9815286736004127;0.9737235609605382;0.9800205502911292;700;3005;14280;42604;8066;24586;5368;18782;37;399;910;0.993154486586494;0.9308132477891451;0.9791981648506335;0.9980339019076465;0.03701293419018954;6214;18018;4292;13551;36;139;21;0.9916820702402958;0.9686301060708644;0.9898466033601169;0.9973504084786928;0.0011655011655011655
PROFILE;cosineThreeShingleNormalizedNormalizedTermFrequency;1.0;32234667705;0.693601525923357;0.9141649664820752;0.7962827485872351;0.8190846728780588;0.8282603562019313;0.9461996252892986;0.8852681168325495;0.9058605798889574;700;3005;14280;42604;8066;24586;4000;18819;0;1767;4519;1.0;0.693601525923357;0.9141649664820752;1.0;0.18380379077523795;6214;18018;3671;13584;3;760;1097;0.9991834512792597;0.8284811554953735;0.947016174010039;0.9997792007065578;0.06088356088356088
PROFILE;cosineTwoGramNormalizedTermFrequency;0.5;29277119036;0.969601924452147;0.971004519093214;0.9703029683374733;0.9772608922062141;0.9780002978871984;0.9782979277080872;0.9781491014773455;0.9835214446952597;700;3005;14280;42604;8066;24586;5630;18694;125;137;4;0.9782797567332754;0.976244147737125;0.9927247623599385;0.993357776715022;1.6269421622061337E-4;6214;18018;4357;13515;72;74;0;0.9837435086927071;0.9832994809298127;0.9945544190153801;0.9947008169573858;0.0
SET;twoGramOverlapNormalizedPadding;0.7;22030072722;0.9730727423860497;0.9701614759500652;0.9716160187852129;0.9782853187992041;0.9785988627964353;0.9788966747755168;0.9787477574587503;0.9839729119638827;700;3005;14280;42604;8066;24586;5654;18681;138;113;4;0.9761740331491713;0.9804057568926652;0.9939874428008939;0.9926669854933844;1.6269421622061337E-4;6214;18018;4359;13517;70;72;0;0.9841950778956875;0.983750846310088;0.9947015968798293;0.9948480164863472;0.0
FINGERPRINT;winnowingFourGramDiceNormalized;0.5;17771498082;0.9530085611174794;0.9756260336390397;0.9642509852248504;0.9723201692524682;0.9749488725806694;0.9824604426471968;0.9786974511635299;0.983885610531094;700;3005;14280;42604;8066;24586;5515;18757;62;252;692;0.988882911959835;0.9563031038668285;0.9867431216792046;0.996705457250651;0.028146099406166112;6214;18018;4335;13541;46;96;0;0.9895001141291943;0.9783344617467841;0.9929603285180025;0.9966144108338854;0.0
EDIT;levenshteinNormalized;0.9;196407447400;0.8120479734974115;0.9449350862564292;0.8759752404498288;0.8961163191123015;0.8993601703886869;0.9661528472864884;0.9321584572148082;0.9463692453725676;700;3005;14280;42604;8066;24586;4684;18816;3;1083;0;0.9993599317260508;0.812207386856251;0.9455751545303784;0.9998405866411605;0.0;6214;18018;3988;13578;9;443;0;0.9977483112334251;0.9000225682690137;0.9684045360530633;0.9993376021196733;0.0
FINGERPRINT;winnowingFiveGramDice;0.4;12693959297;0.9632308172107789;0.9751673682788697;0.969180716411826;0.976296685034549;0.9821804854584655;0.9836781258396259;0.9829290204140059;0.9871215544509715;700;3005;14280;42604;8066;24586;5581;18734;85;186;825;0.9849982350864808;0.9677475290445638;0.990169133192389;0.995483288166215;0.033555682095501506;6214;18018;4369;13535;52;62;0;0.9882379552137526;0.9860076732114647;0.9954401706258733;0.9961728122470008;0.0
FINGERPRINT;winnowingTwoGramOptimalAlignment;0.0;167175916289;0.9735090858934305;0.9637217698496656;0.9686030658747407;0.975987606506584;0.9761554203784841;0.973348692230231;0.9747510460824595;0.9809706114176333;700;3005;14280;42604;8066;24586;5670;18637;182;97;0;0.9688995215311005;0.9831801629963586;0.9948222483185651;0.9903289228970721;0.0;6214;18018;4356;13493;94;75;0;0.9788764044943821;0.983073798239675;0.9944722877358491;0.9930816221388091;0.0
FINGERPRINT;winnowingThreeGramLongestCommonSubsequenceNormalized;0.7;59128586837;0.8812375360125522;0.9619623670068407;0.9207156705725774;0.9359705611775528;0.9478229991938907;0.9791903362352141;0.9633790122647135;0.9718114602587801;700;3005;14280;42604;8066;24586;5087;18803;16;680;355;0.996864589457182;0.8820877405930293;0.9650977775496586;0.9991497954195229;0.014439111689579436;6214;18018;4206;13568;19;225;0;0.9955029585798817;0.949221394719025;0.9836873776553324;0.9986016044748657;0.0
PROFILE;cosineThreeGramNormalizedTermFrequency;1.0;36084589694;0.6753944858678689;0.9095258808177469;0.7837657587943114;0.8062512937280066;0.8166720558437341;0.9433270351391654;0.877717966729676;0.8990187554341077;700;3005;14280;42604;8066;24586;3895;18819;0;1872;355;1.0;0.6753944858678689;0.9095258808177469;1.0;0.014439111689579436;6214;18018;3619;13586;1;812;0;0.9997237569060774;0.8167456556082149;0.943603278233088;0.9999264002355193;0.0
EQUAL;tokenEqualNormalized;0.9;22647384778;0.6693254725160396;0.9079899642960534;0.7795773290009642;0.8019112911602784;0.807266982622433;0.9408628211342704;0.8715087438911283;0.8933566433566433;700;3005;14280;42604;8066;24586;3860;18819;0;1907;587;1.0;0.6693254725160396;0.9079899642960533;1.0;0.02387537623037501;6214;18018;3577;13587;0;854;0;1.0;0.8072669826224329;0.9408628211342704;1.0;0.0
SET;twoGramJaccard;0.6;18428419312;0.9410942622772958;0.9742375595495638;0.9575225205639446;0.9668650617393623;0.9732759603984433;0.984136972680409;0.9786914004164652;0.9838452787258248;700;3005;14280;42604;8066;24586;5442;18771;48;325;0;0.9912568306010929;0.9436448760187273;0.9829807289484709;0.9974493862585685;0.0;6214;18018;4324;13552;35;107;0;0.9919706354668502;0.9758519521552697;0.9921663372135588;0.9974240082431737;0.0
SET;tokenJaccardNormalized;0.8;27554392162;0.847488776128424;0.9543917066593419;0.8993532450732823;0.9171747490854517;0.922306205018248;0.9730603289651234;0.947343432584842;0.9588559371703199;700;3005;14280;42604;8066;24586;4889;18814;5;878;587;0.9989783408255006;0.8477544650598231;0.9554133658338412;0.9997343110686009;0.02387537623037501;6214;18018;4090;13577;10;341;0;0.9975609756097561;0.9230422026630557;0.9754993533553672;0.9992640023551924;0.0
FINGERPRINT;winnowingFiveGramDiceNormalized;0.6;18039255581;0.9342505355679804;0.9729811369162493;0.9534191881127358;0.9635179734189635;0.967942942393011;0.9813550728318152;0.9746259368235255;0.9807363501652798;700;3005;14280;42604;8066;24586;5401;18776;43;366;910;0.9921013960323292;0.9365354603780128;0.9808797408839202;0.9977150751899676;0.03701293419018954;6214;18018;4302;13547;40;129;21;0.9907876554583142;0.970886932972241;0.9905674173735011;0.9970560094207699;0.0011655011655011655
