sample;metric;threshold;numberOfTextPostsWithThisMetric;runtimeTextTotal;truePositivesText;trueNegativesText;falsePositivesText;falseNegativesText;numberOfCodePostsWithThisMetric;runtimeCodeTotal;truePositivesCode;trueNegativesCode;falsePositivesCode;falseNegativesCode
PostId_VersionCount_SO_17-06_sample_100_1+;twoGramOverlap;0.6;94;94406262;1658;5311;60;32;94;124142064;1300;3911;26;22
PostId_VersionCount_SO_17-06_sample_100_1+;twoGramOverlapNormalizedPadding;0.9;94;129676368;1634;5341;30;56;94;153471158;1280;3922;15;42
PostId_VersionCount_SO_17-06_sample_100_1+;twoGramDice;0.3;94;93913243;1650;5327;44;40;94;123116553;1301;3910;27;21
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramLongestCommonSubsequence;0.6;93;267393787;1535;5263;8;136;94;1326989670;1259;3927;10;63
PostId_VersionCount_SO_17-06_sample_100_1+;threeShingleJaccard;0.8;66;58430708;777;2638;0;244;87;85014767;878;2531;5;188
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingTwoGramDice;0.4;94;70658603;1650;5334;37;40;94;103765900;1301;3912;25;21
PostId_VersionCount_SO_17-06_sample_100_1+;threeGramDice;0.3;93;111674651;1638;5236;35;33;94;139744170;1302;3914;23;20
PostId_VersionCount_SO_17-06_sample_100_1+;fourGramJaccardNormalized;0.5;91;162577448;1545;5109;16;88;94;186534413;1270;3925;12;52
PostId_VersionCount_SO_17-06_sample_100_1+;fourGramDiceNormalizedPadding;0.8;91;149356788;1456;5119;6;177;94;173717847;1244;3928;9;78
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFourGramJaccard;0.8;92;67013375;1391;5252;3;266;94;105547371;1204;3933;4;118
PostId_VersionCount_SO_17-06_sample_100_1+;levenshteinNormalized;0.6;94;1109612413;1569;5361;10;121;94;2341961374;1264;3927;10;58
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFourGramOverlapNormalized;0.3;91;101504719;1611;5090;35;22;94;135329250;1297;3912;25;25
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFourGramJaccardNormalized;0.8;91;107458521;1359;5123;2;274;94;136021103;1193;3932;5;129
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFourGramLongestCommonSubsequenceNormalized;0.8;91;204013287;1370;5124;1;263;94;574030053;1195;3931;6;127
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFiveGramOverlapNormalized;0.3;91;99911471;1610;5087;38;23;94;132193457;1294;3916;21;28
PostId_VersionCount_SO_17-06_sample_100_1+;cosineFourGramNormalizedNormalizedTermFrequency;0.6;91;255759458;1567;5102;23;66;94;261834464;1289;3923;14;33
PostId_VersionCount_SO_17-06_sample_100_1+;fiveGramOverlapNormalized;0.9;91;146729339;1541;5098;27;92;94;174916778;1238;3922;15;84
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFiveGramDiceNormalized;0.4;91;98934750;1580;5098;27;53;94;133012009;1291;3923;14;31
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramOptimalAlignmentNormalized;0.4;92;348408067;1573;5126;15;74;94;934956304;1282;3923;14;40
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramLongestCommonSubsequence;0.9;93;285927460;1331;5269;2;340;94;1325957306;1148;3933;4;174
PostId_VersionCount_SO_17-06_sample_100_1+;twoShingleOverlapNormalized;0.9;83;150256661;1384;4611;24;84;93;172627713;1212;3894;16;97
PostId_VersionCount_SO_17-06_sample_100_1+;threeShingleJaccardNormalized;0.4;70;134675433;1063;3056;13;62;92;166853586;1159;3207;13;63
PostId_VersionCount_SO_17-06_sample_100_1+;twoGramOverlapNormalized;0.3;94;127914854;1657;5305;66;33;94;153020247;1300;3909;28;22
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFourGramDiceNormalized;0.5;91;100922953;1570;5107;18;63;94;133018415;1287;3923;14;35
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramDice;0.6;93;70144418;1597;5251;20;74;94;105283693;1293;3922;15;29
PostId_VersionCount_SO_17-06_sample_100_1+;optimalAlignmentNormalized;0.7;94;3261712985;1508;5363;8;182;94;2875109763;1247;3930;7;75
PostId_VersionCount_SO_17-06_sample_100_1+;cosineTokenNormalizedTermFrequency;0.4;94;94936276;1657;5339;32;33;94;97764904;1300;3919;18;22
PostId_VersionCount_SO_17-06_sample_100_1+;threeGramJaccardNormalizedPadding;0.6;92;159736941;1528;5130;11;119;94;182489267;1256;3928;9;66
PostId_VersionCount_SO_17-06_sample_100_1+;manhattanTokenNormalized;0.5;94;94358543;1631;5347;24;59;94;96597767;1292;3924;13;30
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFourGramOverlap;0.9;92;64390273;1563;5227;28;94;94;104306373;1253;3925;12;69
PostId_VersionCount_SO_17-06_sample_100_1+;manhattanTwoGramNormalized;0.8;94;181789317;1525;5363;8;165;94;192456148;1252;3930;7;70
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingTwoGramOverlapNormalized;0.6;94;107917913;1650;5314;57;40;94;138009358;1301;3915;22;21
PostId_VersionCount_SO_17-06_sample_100_1+;tokenOverlapNormalized;0.5;91;151117274;1615;5088;37;18;94;170486413;1296;3914;23;26
PostId_VersionCount_SO_17-06_sample_100_1+;damerauLevenshtein;0.7;94;3804893121;1504;5363;8;186;94;4466376956;1234;3931;6;88
PostId_VersionCount_SO_17-06_sample_100_1+;fiveGramJaccardNormalized;0.8;91;166366426;1356;5123;2;277;94;190129726;1194;3933;4;128
PostId_VersionCount_SO_17-06_sample_100_1+;fiveGramDiceNormalized;0.7;91;146178097;1516;5112;13;117;94;176455695;1261;3928;9;61
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramDiceNormalized;0.7;92;103567469;1543;5129;12;104;94;136888699;1268;3926;11;54
PostId_VersionCount_SO_17-06_sample_100_1+;fourGramDiceNormalized;0.7;91;145574267;1529;5111;14;104;94;176693025;1263;3925;12;59
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFiveGramJaccard;0.7;92;65054834;1451;5250;5;206;94;105721524;1225;3930;7;97
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFiveGramJaccardNormalized;0.4;91;105235411;1544;5107;18;89;94;137392299;1276;3925;12;46
PostId_VersionCount_SO_17-06_sample_100_1+;fiveGramJaccardNormalizedPadding;0.5;91;169350586;1532;5110;15;101;94;196944965;1263;3925;12;59
PostId_VersionCount_SO_17-06_sample_100_1+;manhattanThreeGramNormalized;0.6;92;234090908;1570;5123;18;77;94;236820280;1283;3924;13;39
PostId_VersionCount_SO_17-06_sample_100_1+;twoGramOverlapNormalized;0.4;94;127990037;1657;5306;65;33;94;168825447;1302;3912;25;20
PostId_VersionCount_SO_17-06_sample_100_1+;tokenJaccard;0.7;94;37478955;1484;5363;8;206;94;50280634;1208;3932;5;114
PostId_VersionCount_SO_17-06_sample_100_1+;fiveGramOverlapNormalizedPadding;0.5;91;152970867;1615;5092;33;18;94;181671859;1297;3916;21;25
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFiveGramOptimalAlignment;0.3;92;186730238;1593;5239;16;64;94;1307188394;1295;3922;15;27
PostId_VersionCount_SO_17-06_sample_100_1+;manhattanFourGramNormalized;0.4;91;245512322;1589;5099;26;44;94;252864323;1298;3920;17;24
PostId_VersionCount_SO_17-06_sample_100_1+;tokenJaccard;0.8;94;37245986;1404;5368;3;286;94;50095125;1171;3934;3;151
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFiveGramDice;0.7;92;62543602;1534;5243;12;123;94;103929255;1267;3926;11;55
PostId_VersionCount_SO_17-06_sample_100_1+;fiveGramOverlap;0.9;92;120387886;1562;5226;29;95;94;152751577;1235;3923;14;87
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingTwoGramDice;0.6;94;69805542;1632;5346;25;58;94;104515590;1295;3918;19;27
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramDice;0.3;93;67948711;1637;5235;36;34;94;103926167;1305;3915;22;17
PostId_VersionCount_SO_17-06_sample_100_1+;longestCommonSubsequenceNormalized;0.5;94;1808648788;1604;5355;16;86;94;2433850831;1288;3926;11;34
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFourGramOptimalAlignment;0.4;92;248032019;1577;5239;16;80;94;1202557631;1283;3922;15;39
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFourGramLongestCommonSubsequence;0.3;92;183308187;1596;5236;19;61;94;933710492;1298;3919;18;24
PostId_VersionCount_SO_17-06_sample_100_1+;twoGramDice;0.9;94;91482647;1461;5366;5;229;94;121039113;1234;3931;6;88
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramOptimalAlignmentNormalized;0.8;92;347576647;1382;5139;2;265;94;939444519;1197;3931;6;125
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramOptimalAlignmentNormalized;0.9;92;346869873;1313;5140;1;334;94;934895033;1149;3932;5;173
PostId_VersionCount_SO_17-06_sample_100_1+;cosineTokenNormalizedNormalizedTermFrequency;0.4;94;95776907;1661;5342;29;29;94;97831747;1301;3920;17;21
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramOverlap;0.6;93;67761188;1640;5230;41;31;94;106653019;1303;3919;18;19
PostId_VersionCount_SO_17-06_sample_100_1+;cosineTwoShingleNormalizedTermFrequency;0.8;83;174263940;1316;4628;7;152;93;193957730;1234;3903;7;75
PostId_VersionCount_SO_17-06_sample_100_1+;manhattanThreeShingleNormalized;0.3;70;154994079;1095;3049;20;30;92;183327662;1189;3206;14;33
PostId_VersionCount_SO_17-06_sample_100_1+;threeGramOverlap;0.6;93;110340050;1652;5232;39;19;94;141648169;1299;3917;20;23
PostId_VersionCount_SO_17-06_sample_100_1+;twoGramJaccardNormalizedPadding;0.7;94;138185833;1550;5358;13;140;94;159641992;1259;3929;8;63
PostId_VersionCount_SO_17-06_sample_100_1+;threeGramDice;0.5;93;110238479;1623;5245;26;48;94;138331585;1299;3918;19;23
PostId_VersionCount_SO_17-06_sample_100_1+;cosineFiveGramNormalizedBool;0.7;91;260974871;1525;5111;14;108;94;273089996;1262;3925;12;60
PostId_VersionCount_SO_17-06_sample_100_1+;cosineFiveGramNormalizedBool;0.5;91;261900606;1581;5098;27;52;94;274800802;1291;3922;15;31
PostId_VersionCount_SO_17-06_sample_100_1+;threeShingleJaccardNormalized;0.5;70;135127231;1041;3058;11;84;92;168438382;1145;3210;10;77
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingTwoGramJaccard;0.4;94;74892230;1634;5344;27;56;94;110299104;1299;3918;19;23
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFourGramOptimalAlignment;0.7;92;249481247;1446;5249;6;211;94;1203720840;1227;3931;6;95
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFourGramJaccard;0.4;92;67492217;1582;5236;19;75;94;105824225;1298;3924;13;24
PostId_VersionCount_SO_17-06_sample_100_1+;threeGramDiceNormalized;0.3;92;142389563;1619;5110;31;28;94;166746253;1301;3914;23;21
PostId_VersionCount_SO_17-06_sample_100_1+;tokenOverlap;0.5;94;34998729;1664;5336;35;26;94;49517756;1297;3920;17;25
PostId_VersionCount_SO_17-06_sample_100_1+;fourGramDiceNormalizedPadding;0.3;91;147754949;1604;5095;30;29;94;173645955;1304;3918;19;18
PostId_VersionCount_SO_17-06_sample_100_1+;optimalAlignment;0.8;94;3252371347;1434;5366;5;256;94;4442536359;1202;3931;6;120
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramOverlapNormalized;0.9;92;103797817;1556;5110;31;91;94;135358972;1252;3924;13;70
PostId_VersionCount_SO_17-06_sample_100_1+;fiveGramOverlap;0.8;92;123711400;1599;5222;33;58;94;151706863;1274;3923;14;48
PostId_VersionCount_SO_17-06_sample_100_1+;cosineFiveGramNormalizedBool;0.8;91;265965307;1465;5117;8;168;94;272932607;1242;3928;9;80
PostId_VersionCount_SO_17-06_sample_100_1+;cosineFiveGramNormalizedTermFrequency;0.6;92;264998179;1567;5103;22;66;94;278456051;1292;3924;13;30
PostId_VersionCount_SO_17-06_sample_100_1+;cosineFiveGramNormalizedBool;0.6;91;260301341;1558;5107;18;75;94;272931586;1280;3924;13;42
PostId_VersionCount_SO_17-06_sample_100_1+;cosineFourGramNormalizedNormalizedTermFrequency;0.7;91;257405086;1539;5108;17;94;94;259556154;1274;3925;12;48
PostId_VersionCount_SO_17-06_sample_100_1+;threeShingleOverlapNormalized;0.5;71;133625043;1115;3050;19;10;92;164504133;1182;3200;20;40
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFourGramOptimalAlignmentNormalized;0.4;91;264930380;1555;5110;15;78;94;858721124;1280;3924;13;42
PostId_VersionCount_SO_17-06_sample_100_1+;threeGramJaccardNormalizedPadding;0.7;92;159364168;1462;5136;5;185;94;179421892;1244;3928;9;78
PostId_VersionCount_SO_17-06_sample_100_1+;twoShingleOverlap;0.4;80;67256138;1365;4199;20;14;90;82476485;1163;3167;15;32
PostId_VersionCount_SO_17-06_sample_100_1+;twoShingleJaccard;0.5;80;70312635;1268;4208;11;111;90;83809374;1106;3173;9;89
PostId_VersionCount_SO_17-06_sample_100_1+;threeShingleJaccard;0.6;66;58911532;887;2631;7;134;87;86110508;940;2530;6;126
PostId_VersionCount_SO_17-06_sample_100_1+;tokenOverlapNormalized;0.9;91;151489794;1556;5097;28;77;94;168620148;1246;3923;14;76
PostId_VersionCount_SO_17-06_sample_100_1+;cosineTwoShingleNormalizedBool;0.9;83;174525277;1193;4632;3;275;93;197691452;1167;3905;5;142
PostId_VersionCount_SO_17-06_sample_100_1+;manhattanFiveGramNormalized;0.3;91;253815774;1599;5095;30;34;94;272643978;1301;3920;17;21
PostId_VersionCount_SO_17-06_sample_100_1+;manhattanThreeGramNormalized;0.4;92;234670866;1607;5112;29;40;94;236021590;1299;3920;17;23
PostId_VersionCount_SO_17-06_sample_100_1+;threeGramDiceNormalized;0.8;92;141200421;1494;5131;10;153;94;166514307;1248;3928;9;74
PostId_VersionCount_SO_17-06_sample_100_1+;tokenJaccardNormalized;0.5;91;169722928;1548;5108;17;85;94;188571799;1276;3925;12;46
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFiveGramDice;0.8;92;62189277;1473;5249;6;184;94;102854095;1237;3930;7;85
PostId_VersionCount_SO_17-06_sample_100_1+;twoGramOverlap;0.5;94;94003472;1658;5311;60;32;94;122949024;1300;3910;27;22
PostId_VersionCount_SO_17-06_sample_100_1+;damerauLevenshtein;0.4;94;3793747395;1628;5355;16;62;94;4536106815;1294;3924;13;28
PostId_VersionCount_SO_17-06_sample_100_1+;tokenJaccardNormalized;0.4;91;169875822;1569;5107;18;64;94;184828109;1290;3924;13;32
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramOverlap;0.5;93;68630709;1640;5222;49;31;94;106030153;1302;3914;23;20
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramOverlap;0.3;93;68645618;1638;5218;53;33;94;104619050;1301;3912;25;21
PostId_VersionCount_SO_17-06_sample_100_1+;threeShingleDice;0.3;66;56625923;980;2620;18;41;87;84509654;1018;2524;12;48
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFiveGramJaccard;0.8;92;64695908;1389;5252;3;268;94;106673187;1197;3932;5;125
PostId_VersionCount_SO_17-06_sample_100_1+;cosineThreeShingleNormalizedNormalizedTermFrequency;0.8;70;153328532;986;3063;6;139;92;183657300;1122;3213;7;100
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFourGramLongestCommonSubsequence;0.6;92;182270225;1524;5246;9;133;94;931409864;1263;3929;8;59
PostId_VersionCount_SO_17-06_sample_100_1+;fiveGramJaccardNormalizedPadding;0.6;91;170443897;1477;5116;9;156;94;194457908;1247;3928;9;75
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFiveGramLongestCommonSubsequenceNormalized;0.8;91;162437889;1370;5122;3;263;94;386140058;1195;3931;6;127
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingTwoGramOverlap;0.4;94;71273517;1655;5307;64;35;94;104051611;1300;3911;26;22
PostId_VersionCount_SO_17-06_sample_100_1+;fiveGramDice;0.3;92;119649469;1623;5225;30;34;94;154478486;1306;3919;18;16
PostId_VersionCount_SO_17-06_sample_100_1+;threeGramJaccard;0.4;93;126525066;1609;5250;21;62;94;150975965;1293;3921;16;29
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFiveGramOverlap;0.6;92;62818700;1617;5218;37;40;94;104229437;1293;3921;16;29
PostId_VersionCount_SO_17-06_sample_100_1+;levenshtein;0.4;94;1095370114;1628;5355;16;62;94;2464649153;1294;3924;13;28
PostId_VersionCount_SO_17-06_sample_100_1+;levenshteinNormalized;0.4;94;1110550313;1629;5354;17;61;94;2339869385;1292;3920;17;30
PostId_VersionCount_SO_17-06_sample_100_1+;cosineTokenNormalizedTermFrequency;0.6;94;94694275;1635;5343;28;55;94;98326706;1292;3922;15;30
PostId_VersionCount_SO_17-06_sample_100_1+;tokenDiceNormalized;0.5;92;151110872;1581;5100;25;52;94;169568810;1293;3920;17;29
PostId_VersionCount_SO_17-06_sample_100_1+;threeGramOverlap;0.9;93;109903255;1601;5241;30;70;94;137630894;1258;3922;15;64
PostId_VersionCount_SO_17-06_sample_100_1+;levenshteinNormalized;0.7;94;1105846551;1508;5363;8;182;94;2344942467;1247;3930;7;75
PostId_VersionCount_SO_17-06_sample_100_1+;threeShingleJaccardNormalized;0.8;70;133828533;879;3067;2;246;92;168148992;1067;3215;5;155
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramOptimalAlignment;0.9;93;376924351;1321;5269;2;350;94;1302103308;1145;3933;4;177
PostId_VersionCount_SO_17-06_sample_100_1+;optimalAlignment;0.6;94;3271105078;1566;5361;10;124;94;4483621108;1265;3929;8;57
PostId_VersionCount_SO_17-06_sample_100_1+;fiveGramDice;0.4;92;120020443;1613;5228;27;44;94;151877738;1300;3920;17;22
PostId_VersionCount_SO_17-06_sample_100_1+;threeShingleOverlap;0.7;66;55869869;961;2622;16;60;87;83805985;979;2524;12;87
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramDice;0.5;93;68004491;1616;5248;23;55;94;121404347;1299;3919;18;23
PostId_VersionCount_SO_17-06_sample_100_1+;longestCommonSubsequenceNormalized;0.7;94;1817945454;1515;5363;8;175;94;2418100867;1255;3930;7;67
PostId_VersionCount_SO_17-06_sample_100_1+;twoGramJaccard;0.5;94;102671229;1628;5348;23;62;94;130626348;1294;3923;14;28
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramDice;0.7;93;66937127;1568;5253;18;103;94;102940275;1279;3925;12;43
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFiveGramDiceNormalized;0.8;91;99242986;1437;5119;6;196;94;130139921;1234;3930;7;88
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFiveGramOptimalAlignment;0.8;92;186607889;1382;5251;4;275;94;1309106798;1188;3931;6;134
PostId_VersionCount_SO_17-06_sample_100_1+;fourGramOverlap;0.4;92;116359151;1640;5216;39;17;94;147969663;1301;3914;23;21
PostId_VersionCount_SO_17-06_sample_100_1+;fiveGramOverlap;0.6;92;119183479;1633;5222;33;24;94;152388446;1297;3920;17;25
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingTwoGramOptimalAlignment;0.4;94;742524962;1620;5354;17;70;94;2053068457;1289;3924;13;33
PostId_VersionCount_SO_17-06_sample_100_1+;cosineFourGramNormalizedBool;0.3;91;252463227;1613;5092;33;20;94;261056803;1303;3916;21;19
PostId_VersionCount_SO_17-06_sample_100_1+;threeShingleOverlapNormalized;0.8;70;136665836;1080;3051;18;45;92;163181675;1145;3203;17;77
PostId_VersionCount_SO_17-06_sample_100_1+;threeGramJaccardNormalizedPadding;0.8;92;159433897;1403;5138;3;244;94;185296671;1211;3932;5;111
PostId_VersionCount_SO_17-06_sample_100_1+;cosineThreeShingleNormalizedTermFrequency;0.6;70;153569795;1066;3056;13;59;92;185226718;1166;3207;13;56
PostId_VersionCount_SO_17-06_sample_100_1+;manhattanFiveGramNormalized;0.5;91;255947414;1565;5106;19;68;94;269882274;1287;3924;13;35
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFiveGramOptimalAlignment;0.5;92;191267867;1548;5241;14;109;94;1297425351;1269;3928;9;53
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingThreeGramLongestCommonSubsequence;0.7;93;269629051;1474;5265;6;197;94;1327815135;1237;3930;7;85
PostId_VersionCount_SO_17-06_sample_100_1+;twoShingleDiceNormalized;0.5;83;151231925;1416;4613;22;52;93;176654889;1272;3897;13;37
PostId_VersionCount_SO_17-06_sample_100_1+;winnowingFourGramOptimalAlignmentNormalized;0.5;91;263682828;1535;5113;12;98;94;859518818;1266;3930;7;56
PostId_VersionCount_SO_17-06_sample_100_1+;fiveGramJaccardNormalizedPadding;0.4;91;168945552;1556;5107;18;77;94;196174345;1284;3924;13;38
PostId_VersionCount_SO_17-06_sample_100_1+;optimalAlignmentNormalized;0.5;94;3268064823;1601;5356;15;89;94;2873473902;1277;3925;12;45
PostId_VersionCount_SO_17-06_sample_100_1+;cosineTokenNormalizedNormalizedTermFrequency;0.9;94;94627045;1436;5367;4;254;94;96736121;1198;3934;3;124
PostId_VersionCount_SO_17-06_sample_100_1+;fiveGramJaccard;0.5;92;140155693;1556;5239;16;101;94;176440558;1273;3926;11;49
PostId_VersionCount_SO_17-06_sample_100_1+;cosineTokenNormalizedBool;0.7;94;95216084;1591;5355;16;99;94;97142993;1268;3925;12;54
PostId_VersionCount_SO_17-06_sample_100_1+;cosineTwoShingleNormalizedNormalizedTermFrequency;0.3;83;175638410;1448;4608;27;20;93;194084092;1287;3893;17;22
PostId_VersionCount_SO_17-06_sample_100_1+;twoShingleJaccardNormalized;0.3;83;154218667;1420;4611;24;48;93;176907387;1276;3896;14;33
PostId_VersionCount_SO_17-06_sample_100_1+;twoShingleJaccardNormalized;0.7;83;158573390;1287;4628;7;181;93;178748906;1215;3903;7;94
PostId_VersionCount_SO_17-06_sample_100_1+;tokenJaccard;0.9;94;36765782;1315;5369;2;375;94;49871136;1113;3935;2;209
PostId_VersionCount_SO_17-06_sample_100_1+;manhattanTwoGramNormalized;0.3;94;183386972;1650;5334;37;40;94;196609529;1298;3912;25;24
PostId_VersionCount_SO_17-06_sample_100_1+;fourGramDice;0.9;92;117326262;1379;5253;2;278;94;145599812;1191;3932;5;131
PostId_VersionCount_SO_17-06_sample_100_1+;manhattanThreeShingleNormalized;0.4;70;151482492;1090;3050;19;35;92;183847248;1182;3207;13;40
PostId_VersionCount_SO_17-06_sample_100_1+;tokenDice;0.7;94;34287240;1567;5358;13;123;94;48533971;1250;3927;10;72
PostId_VersionCount_SO_17-06_sample_100_1+;cosineTokenNormalizedTermFrequency;0.9;94;94284771;1480;5363;8;210;94;95931299;1225;3933;4;97
PostId_VersionCount_SO_17-06_sample_100_1+;manhattanThreeShingleNormalized;0.7;70;151698232;1027;3060;9;98;92;182973753;1142;3213;7;80
PostId_VersionCount_SO_17-06_sample_100_1+;cosineTokenNormalizedTermFrequency;0.8;94;95257131;1571;5355;16;119;94;99749918;1260;3930;7;62
PostId_VersionCount_SO_17-06_sample_100_1+;fourGramDiceNormalized;0.3;91;146312642;1600;5093;32;33;94;172165631;1304;3918;19;18
PostId_VersionCount_SO_17-06_sample_100_1+;manhattanTwoShingleNormalized;0.5;84;175125754;1413;4614;21;55;93;194590942;1272;3897;13;37
